"Gene","Genome","Taxonomy","Product","Cluster","Totals"
"A027J17DRAFT_00004110_2236661002","2236661002","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-B;acI-B1","ABC-type sugar transport systems",6,7395446.97999646
"A027J17DRAFT_00004430_2236661002","2236661002","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-B;acI-B1","ribose-phosphate pyrophosphokinase",13,13545480.324457
"A027J17DRAFT_00004520_2236661002","2236661002","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-B;acI-B1","phosphopyruvate hydratase",0,17639183.6277237
"A027J17DRAFT_00005500_2236661002","2236661002","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-B;acI-B1","F0F1-type ATP synthase",6,30998844.6038354
"A027J17DRAFT_00005680_2236661002","2236661002","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-B;acI-B1","Dihydroxyacid dehydratase/phosphogluconate dehydratase",13,32022903.6763223
"A027J17DRAFT_00005780_2236661002","2236661002","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-B;acI-B1","Molecular chaperone GrpE (heat shock protein)",1,8455864.64597796
"A027J17DRAFT_00005930_2236661002","2236661002","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-B;acI-B1","membrane protein insertase",2,14106825.6812952
"A027J17DRAFT_00006250_2236661002","2236661002","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-B;acI-B1","Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain",1,93679200.249345
"A027J17DRAFT_00006320_2236661002","2236661002","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-B;acI-B1","riboflavin kinase/FMN adenylyltransferase",13,9703890.36649452
"A027J17DRAFT_00006360_2236661002","2236661002","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-B;acI-B1","ABC-type spermidine/putrescine transport system",11,3936798.40902089
"A027J17DRAFT_00006380_2236661002","2236661002","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-B;acI-B1","Spermidine/putrescine-binding periplasmic protein",12,103070072.435981
"A027J17DRAFT_00007130_2236661002","2236661002","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-B;acI-B1","Beta-lactamase class C and other penicillin binding proteins",4,10050407.4621014
"A027J17DRAFT_00007460_2236661002","2236661002","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-B;acI-B1","L-lactate dehydrogenase (FMN-dependent) and related alpha-hydroxy acid dehydrogenases",18,5484801.96634752
"A027J17DRAFT_00007500_2236661002","2236661002","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-B;acI-B1","Cold shock proteins",1,215752261.263302
"A027J17DRAFT_00007540_2236661002","2236661002","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-B;acI-B1","Electron transfer flavoprotein",12,29125717.9443941
"A027J17DRAFT_00007850_2236661002","2236661002","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-B;acI-B1","NADH-quinone oxidoreductase",13,23015086.2349819
"A027J17DRAFT_00008750_2236661002","2236661002","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-B;acI-B1","2-keto-4-pentenoate hydratase/2-oxohepta-3-ene-1",12,7420310.82840324
"A027J17DRAFT_00009330_2236661002","2236661002","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-B;acI-B1","DNA primase (bacterial type)",13,11126989.358493
"A027J17DRAFT_00009360_2236661002","2236661002","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-B;acI-B1","Ammonia permease",2,385731189.607192
"A027J17DRAFT_00009380_2236661002","2236661002","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-B;acI-B1","Chromosome segregation ATPases",13,52042345.5166573
"A027J17DRAFT_00009410_2236661002","2236661002","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-B;acI-B1","ribosomal protein L32",13,35444911.0332309
"A027J17DRAFT_00009430_2236661002","2236661002","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-B;acI-B1","ATP synthase B/B' CF(0)",21,9007038.86072674
"A027J17DRAFT_00009520_2236661002","2236661002","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-B;acI-B1","aminopeptidase N",13,26611927.1483386
"A027J17DRAFT_00010380_2236661002","2236661002","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-B;acI-B1","Isopropylmalate/homocitrate/citramalate synthases",12,4622808.82651183
"A028D10DRAFT_00000930_2236347069","2236347069","Proteobacteria;Alphaproteobacteria;Rickettsiales;alfV;alfV-A;LD12","alanine--tRNA ligase",17,4441269.47669992
"A028D10DRAFT_00001900_2236347069","2236347069","Proteobacteria;Alphaproteobacteria;Rickettsiales;alfV;alfV-A;LD12","Deoxyhypusine synthase",13,14324970.7561854
"A028D10DRAFT_00004220_2236347069","2236347069","Proteobacteria;Alphaproteobacteria;Rickettsiales;alfV;alfV-A;LD12","TRAP transporter",12,11536457.3506537
"A028D10DRAFT_00004360_2236347069","2236347069","Proteobacteria;Alphaproteobacteria;Rickettsiales;alfV;alfV-A;LD12","Uncharacterized protein involved in propionate catabolism",3,4539356.81717369
"A028D10DRAFT_00005610_2236347069","2236347069","Proteobacteria;Alphaproteobacteria;Rickettsiales;alfV;alfV-A;LD12","transketolase",0,6866789.3020443
"A028D10DRAFT_00005930_2236347069","2236347069","Proteobacteria;Alphaproteobacteria;Rickettsiales;alfV;alfV-A;LD12","formate dehydrogenase",12,38565309.6624277
"A028D10DRAFT_00008450_2236347069","2236347069","Proteobacteria;Alphaproteobacteria;Rickettsiales;alfV;alfV-A;LD12","TRAP-type C4-dicarboxylate transport system",11,2392213.21435034
"A028D10DRAFT_00008900_2236347069","2236347069","Proteobacteria;Alphaproteobacteria;Rickettsiales;alfV;alfV-A;LD12","succinate dehydrogenase",13,12946461.0481339
"A028D10DRAFT_00009750_2236347069","2236347069","Proteobacteria;Alphaproteobacteria;Rickettsiales;alfV;alfV-A;LD12","F0F1-type ATP synthase",13,24177858.6736176
"A278I18DRAFT_00002630_2236661006","2236661006","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-B;acI-B1","Cold shock proteins",1,27616595.1566442
"A27J10DRAFT_00044_2236876030","2236876030","Proteobacteria;Alphaproteobacteria;Rickettsiales;alfV;alfV-A;LD12","Uncharacterized protein",0,784694.535184609
"A27J10DRAFT_00421_2236876030","2236876030","Proteobacteria;Alphaproteobacteria;Rickettsiales;alfV;alfV-A;LD12","ribosomal protein L16",2,2422335.47257588
"A27J10DRAFT_00511_2236876030","2236876030","Proteobacteria;Alphaproteobacteria;Rickettsiales;alfV;alfV-A;LD12","chaperonin GroL",2,151818670.947453
"A27J10DRAFT_00662_2236876030","2236876030","Proteobacteria;Alphaproteobacteria;Rickettsiales;alfV;alfV-A;LD12","acetolactate synthase",13,3172179.97629086
"A27J10DRAFT_00758_2236876030","2236876030","Proteobacteria;Alphaproteobacteria;Rickettsiales;alfV;alfV-A;LD12","5",21,2747678.50884662
"A27J10DRAFT_00851_2236876030","2236876030","Proteobacteria;Alphaproteobacteria;Rickettsiales;alfV;alfV-A;LD12","dihydrolipoamide dehydrogenase",13,7151932.44294429
"A27L15DRAFT_00124_2236876031","2236876031","Proteobacteria;Alphaproteobacteria;Rickettsiales;alfV;alfV-A;LD12","Cation/multidrug efflux pump",3,7439812.92430668
"A27L15DRAFT_00186_2236876031","2236876031","Proteobacteria;Alphaproteobacteria;Rickettsiales;alfV;alfV-A;LD12","deoxycytidine triphosphate deaminase",18,2760331.6181808
"A27L15DRAFT_00796_2236876031","2236876031","Proteobacteria;Alphaproteobacteria;Rickettsiales;alfV;alfV-A;LD12","DNA-directed RNA polymerase",3,8805256.39746625
"A27L6_0017.00000170_2505679121","2505679121","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-B;acI-B1","Fructose/tagatose bisphosphate aldolase",18,9009878.64813287
"A27L6_0023.00000300_2505679121","2505679121","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-B;acI-B1","Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase",21,5261631.61270447
"A27L6_0027.00000460_2505679121","2505679121","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-B;acI-B1","Isopropylmalate/homocitrate/citramalate synthases",6,3890917.40958674
"A27L6_0037.00000120_2505679121","2505679121","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-B;acI-B1","hypothetical protein",6,8901995.48390571
"A27M14DRAFT_00002400_2236661003","2236661003","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-A;acI-A1","adenosylhomocysteinase",2,6669742.33868417
"A27M14DRAFT_00007260_2236661003","2236661003","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-A;acI-A1","RNA polymerase sigma factor",12,29906387.6270235
"A28A23DRAFT_00000810_2236661004","2236661004","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-B;acI-B1","hypothetical protein",13,6686883.05993881
"A28A23DRAFT_00001400_2236661004","2236661004","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-B;acI-B1","4-aminobutyrate aminotransferase and related aminotransferases",7,5732983.2904517
"A28A23DRAFT_00002180_2236661004","2236661004","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-B;acI-B1","translation initiation factor IF-1",12,17046759.494558
"A28A23DRAFT_00003070_2236661004","2236661004","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-B;acI-B1","cytochrome c oxidase",2,15311796.6834238
"A28A23DRAFT_00003520_2236661004","2236661004","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-B;acI-B1","proton translocating ATP synthase",12,60792941.4991937
"A28A23DRAFT_00003680_2236661004","2236661004","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-B;acI-B1","Homoserine dehydrogenase",13,5440979.40545375
"A28A23DRAFT_00004050_2236661004","2236661004","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-B;acI-B1","Phosphate starvation-inducible protein PhoH",12,5012178.18067414
"A28A23DRAFT_00005380_2236661004","2236661004","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-B;acI-B1","Protease subunit of ATP-dependent Clp proteases",1,5910382.13484504
"A28A23DRAFT_00006080_2236661004","2236661004","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-B;acI-B1","Nitrogen regulatory protein PII",2,24665593.5492162
"A28A23DRAFT_00006090_2236661004","2236661004","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-B;acI-B1","ammonium transporter",2,126353490.848323
"A28A23DRAFT_00006230_2236661004","2236661004","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-B;acI-B1","Trypsin-like serine proteases",1,22582397.7595735
"A28A23DRAFT_00006460_2236661004","2236661004","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-B;acI-B1","Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain",10,69397063.49741
"A28A23DRAFT_00006600_2236661004","2236661004","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-B;acI-B1","IMP dehydrogenase family protein",27,4900481.59903742
"A28A23DRAFT_00007510_2236661004","2236661004","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-B;acI-B1","ketol-acid reductoisomerase",1,11981421.6402009
"A28A23DRAFT_00008350_2236661004","2236661004","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-B;acI-B1","3-hydroxyacyl-CoA dehydrogenase",12,11339388.8262613
"A28A23DRAFT_00008400_2236661004","2236661004","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-B;acI-B1","Long-chain acyl-CoA synthetases (AMP-forming)",14,21525700.9876121
"A28C7DRAFT_00000030_2236661008","2236661008","Proteobacteria;Alphaproteobacteria;Rickettsiales;alfV;alfV-A;LD12","Predicted Zn-dependent proteases and their inactivated homologs",14,4390276.29313531
"A28C7DRAFT_00000190_2236661008","2236661008","Proteobacteria;Alphaproteobacteria;Rickettsiales;alfV;alfV-A;LD12","F0F1-type ATP synthase",7,4428617.23358676
"A28C7DRAFT_00000970_2236661008","2236661008","Proteobacteria;Alphaproteobacteria;Rickettsiales;alfV;alfV-A;LD12","5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase",13,9303584.69825164
"A28C7DRAFT_00004820_2236661008","2236661008","Proteobacteria;Alphaproteobacteria;Rickettsiales;alfV;alfV-A;LD12","formate dehydrogenase",13,18581998.4239017
"A28C7DRAFT_00005630_2236661008","2236661008","Proteobacteria;Alphaproteobacteria;Rickettsiales;alfV;alfV-A;LD12","Ribosomal protein S1",21,4705818.49909993
"A28C7DRAFT_00007440_2236661008","2236661008","Proteobacteria;Alphaproteobacteria;Rickettsiales;alfV;alfV-A;LD12","chaperonin GroL",2,87410985.2638359
"A397DRAFT_00310_2264265190","2264265190","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-A;acI-A7","Bacterial Ig-like domain (group 1).",12,9299372.89512319
"A44N4DRAFT_00000170_2236661005","2236661005","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-A;acI-A7","ribosomal protein L13",13,2341237.75167872
"A44N4DRAFT_00001260_2236661005","2236661005","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-A;acI-A7","ATP synthase",12,4074998.04922363
"A44N4DRAFT_00008850_2236661005","2236661005","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-A;acI-A7","Uncharacterized ABC-type transport system",32,1982900.14571998
"A487M9DRAFT_00005710_2236347068","2236347068","Proteobacteria;Alphaproteobacteria;Rickettsiales;alfV;alfV-A;LD12","hypothetical protein",1,15788555.0070183
"AB141P3DRAFT_00388_2236876028","2236876028","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-B;acI-B1","NADH-quinone oxidoreductase",13,9417501.77806772
"AB141P3DRAFT_00522_2236876028","2236876028","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-B;acI-B1","ribosomal protein L19",12,19109753.1736924
"AB141P3DRAFT_00580_2236876028","2236876028","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-B;acI-B1","ATP-dependent metalloprotease FtsH",13,5236472.33123945
"cds17021_236973_theta","GCF_000315625.1_Guith1_genomic","Cryptophyta,Cryptophyceae,Pyrenomonadales,Geminigeraceae,Guillardia,theta","hypothetical protein",5,4644262.93333333
"cds18406_57080_theta","GCF_000315625.1_Guith1_genomic","Cryptophyta,Cryptophyceae,Pyrenomonadales,Geminigeraceae,Guillardia,theta","ubiquitin",1,7058296.60333333
"cds5264_861910_anophagefferens","GCF_000186865.1_v_1.0_genomic","Heterokonta,Pelagophyceae,Pelagomonadales,Pelagomonadaceae,Aureococcus,anophagefferens","polyubiquitin",19,6529013.23333333
"D408DRAFT_00154_2545555832","2545555832","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-A;acI-A6","Uncharacterized conserved protein",1,10527489.3888721
"D408DRAFT_00186_2545555832","2545555832","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-A;acI-A6","Uncharacterized protein conserved in bacteria",1,4059379.41724089
"D408DRAFT_00486_2545555832","2545555832","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-A;acI-A6","L-glutamine synthetase (EC 6.3.1.2)",1,6689372.2396542
"D408DRAFT_00533_2545555832","2545555832","Actinobacteria;Actinobacteria;Actinomycetales;acI;acI-A;acI-A6","Predicted RNA-binding protein (contains KH domain)",1,2523152.28241954
"D410DRAFT_00230_2524023172","2524023172","Actinobacteria;Actinobacteria;Actinomycetales;acSTL;acSTL-A;acSTL-A1","Spermidine/putrescine-binding periplasmic protein",15,4505007.87696967
"D410DRAFT_00968_2524023172","2524023172","Actinobacteria;Actinobacteria;Actinomycetales;acSTL;acSTL-A;acSTL-A1","Bacteriorhodopsin",7,3731885.01864221
"D411DRAFT_00034_2524023176","2524023176","Proteobacteria;Betaproteobacteria;Burkholderiales;betIII;betIII-A;betIII-A1","CTP synthase (EC 6.3.4.2)",13,4368198.15816202
"D411DRAFT_00762_2524023176","2524023176","Proteobacteria;Betaproteobacteria;Burkholderiales;betIII;betIII-A;betIII-A1","LSU ribosomal protein L10P",1,18865834.165537
"D411DRAFT_00855_2524023176","2524023176","Proteobacteria;Betaproteobacteria;Burkholderiales;betIII;betIII-A;betIII-A1","methionine synthase (B12-dependent) (EC 2.1.1.13)",13,4370525.61646597
"D411DRAFT_00989_2524023176","2524023176","Proteobacteria;Betaproteobacteria;Burkholderiales;betIII;betIII-A;betIII-A1","Beta-barrel assembly machine subunit BamC",1,4146774.29458753
"D411DRAFT_01288_2524023176","2524023176","Proteobacteria;Betaproteobacteria;Burkholderiales;betIII;betIII-A;betIII-A1","F0F1-type ATP synthase",12,13164714.9385777
"D411DRAFT_01693_2524023176","2524023176","Proteobacteria;Betaproteobacteria;Burkholderiales;betIII;betIII-A;betIII-A1","Heme/copper-type cytochrome/quinol oxidase",1,5597140.22454942
"D411DRAFT_01730_2524023176","2524023176","Proteobacteria;Betaproteobacteria;Burkholderiales;betIII;betIII-A;betIII-A1","TRAP-type mannitol/chloroaromatic compound transport system",1,5497937.6969344
"D411DRAFT_01875_2524023176","2524023176","Proteobacteria;Betaproteobacteria;Burkholderiales;betIII;betIII-A;betIII-A1","fumarase",0,3028669.96699349
"D411DRAFT_02105_2524023176","2524023176","Proteobacteria;Betaproteobacteria;Burkholderiales;betIII;betIII-A;betIII-A1","aconitase (EC 4.2.1.3)",5,19902170.8479402
"D411DRAFT_02109_2524023176","2524023176","Proteobacteria;Betaproteobacteria;Burkholderiales;betIII;betIII-A;betIII-A1","2-methylisocitrate dehydratase",4,12477068.300605
"D411DRAFT_02113_2524023176","2524023176","Proteobacteria;Betaproteobacteria;Burkholderiales;betIII;betIII-A;betIII-A1","Succinate dehydrogenase/fumarate reductase",2,4799443.43222549
"D413DRAFT_00421_2524023174","2524023174","Proteobacteria;Betaproteobacteria;Burkholderiales;betI;betI-A;Lhab-A1","Glutathione peroxidase",2,12552341.1198511
"D413DRAFT_00575_2524023174","2524023174","Proteobacteria;Betaproteobacteria;Burkholderiales;betI;betI-A;Lhab-A1","UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase (EC 3.5.1.108)",12,7433447.48773737
"D413DRAFT_00753_2524023174","2524023174","Proteobacteria;Betaproteobacteria;Burkholderiales;betI;betI-A;Lhab-A1","short chain enoyl-CoA hydratase (EC 4.2.1.17)/3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)",5,23343821.2599516
"D413DRAFT_00841_2524023174","2524023174","Proteobacteria;Betaproteobacteria;Burkholderiales;betI;betI-A;Lhab-A1","Predicted NAD/FAD-binding protein",2,9789285.83979222
"D413DRAFT_01054_2524023174","2524023174","Proteobacteria;Betaproteobacteria;Burkholderiales;betI;betI-A;Lhab-A1","Adenylosuccinate synthetase (EC 6.3.4.4)",14,5364013.89724732
"D413DRAFT_01190_2524023174","2524023174","Proteobacteria;Betaproteobacteria;Burkholderiales;betI;betI-A;Lhab-A1","Predicted ATPase",1,4271902.93544549
"D413DRAFT_01428_2524023174","2524023174","Proteobacteria;Betaproteobacteria;Burkholderiales;betI;betI-A;Lhab-A1","Uncharacterized protein conserved in bacteria",13,4134890.91441295
"D413DRAFT_01462_2524023174","2524023174","Proteobacteria;Betaproteobacteria;Burkholderiales;betI;betI-A;Lhab-A1","Protein of unknown function (DUF3445)",26,5238597.55535627
"D413DRAFT_01519_2524023174","2524023174","Proteobacteria;Betaproteobacteria;Burkholderiales;betI;betI-A;Lhab-A1","NADH(P)-binding",7,1895775.26432421
"D414DRAFT_00035_2524023179","2524023179","Actinobacteria;Actinobacteria;Actinomycetales;acTH1;acTH1-A;acTH1-A1","Sugar phosphate isomerases/epimerases",9,63561246.6678853
"D414DRAFT_00189_2524023179","2524023179","Actinobacteria;Actinobacteria;Actinomycetales;acTH1;acTH1-A;acTH1-A1","NAD-dependent aldehyde dehydrogenases",13,6608947.61820066
"D414DRAFT_00192_2524023179","2524023179","Actinobacteria;Actinobacteria;Actinomycetales;acTH1;acTH1-A;acTH1-A1","hypothetical protein",31,3486483.06601486
"D414DRAFT_00299_2524023179","2524023179","Actinobacteria;Actinobacteria;Actinomycetales;acTH1;acTH1-A;acTH1-A1","Oligoribonuclease (3'->5' exoribonuclease)",13,1331437.49397397
"D414DRAFT_00651_2524023179","2524023179","Actinobacteria;Actinobacteria;Actinomycetales;acTH1;acTH1-A;acTH1-A1","phosphoglycerate kinase (EC 2.7.2.3)",13,2640194.96442613
"D414DRAFT_00659_2524023179","2524023179","Actinobacteria;Actinobacteria;Actinomycetales;acTH1;acTH1-A;acTH1-A1","Iron-sulfur cluster assembly accessory protein",13,6992984.86402907
"D414DRAFT_00680_2524023179","2524023179","Actinobacteria;Actinobacteria;Actinomycetales;acTH1;acTH1-A;acTH1-A1","nucleoside-binding protein",1,438081401.433699
"D414DRAFT_00724_2524023179","2524023179","Actinobacteria;Actinobacteria;Actinomycetales;acTH1;acTH1-A;acTH1-A1","hypothetical protein",14,5880539.85769175
"D414DRAFT_00759_2524023179","2524023179","Actinobacteria;Actinobacteria;Actinomycetales;acTH1;acTH1-A;acTH1-A1","ATP synthase",7,8034142.12770526
"D415DRAFT_00167_2524023178","2524023178","Proteobacteria;Betaproteobacteria;Methylophilales;betIV;betIV-A;LD28","Predicted permeases",15,13692132.6171001
"D415DRAFT_00182_2524023178","2524023178","Proteobacteria;Betaproteobacteria;Methylophilales;betIV;betIV-A;LD28","TonB-dependent siderophore receptor",20,4242717.40837671
"D415DRAFT_00230_2524023178","2524023178","Proteobacteria;Betaproteobacteria;Methylophilales;betIV;betIV-A;LD28","CTP synthase (EC 6.3.4.2)",13,29482863.0234865
"D415DRAFT_00231_2524023178","2524023178","Proteobacteria;Betaproteobacteria;Methylophilales;betIV;betIV-A;LD28","3-deoxy-8-phosphooctulonate synthase",7,12839910.853154
"D415DRAFT_00244_2524023178","2524023178","Proteobacteria;Betaproteobacteria;Methylophilales;betIV;betIV-A;LD28","Aspartate/tyrosine/aromatic aminotransferase",1,13429637.3765763
"D415DRAFT_00245_2524023178","2524023178","Proteobacteria;Betaproteobacteria;Methylophilales;betIV;betIV-A;LD28","homoserine dehydrogenase (EC 1.1.1.3)",7,11655457.2528804
"D415DRAFT_00255_2524023178","2524023178","Proteobacteria;Betaproteobacteria;Methylophilales;betIV;betIV-A;LD28","methionyl-tRNA synthetase (EC 6.1.1.10)",7,20645748.2722459
"D415DRAFT_00258_2524023178","2524023178","Proteobacteria;Betaproteobacteria;Methylophilales;betIV;betIV-A;LD28","integration host factor",1,26687891.2451231
"D415DRAFT_00321_2524023178","2524023178","Proteobacteria;Betaproteobacteria;Methylophilales;betIV;betIV-A;LD28","tryptophan synthase",13,14624613.4487581
"D415DRAFT_00368_2524023178","2524023178","Proteobacteria;Betaproteobacteria;Methylophilales;betIV;betIV-A;LD28","Methyltransferase domain",1,2513772.75804485
"D415DRAFT_00418_2524023178","2524023178","Proteobacteria;Betaproteobacteria;Methylophilales;betIV;betIV-A;LD28","protein-export membrane protein",1,29049834.6227357
"D415DRAFT_00471_2524023178","2524023178","Proteobacteria;Betaproteobacteria;Methylophilales;betIV;betIV-A;LD28","Deoxynucleoside kinases",1,2598872.99677214
"D415DRAFT_00492_2524023178","2524023178","Proteobacteria;Betaproteobacteria;Methylophilales;betIV;betIV-A;LD28","hypothetical protein",18,26878314.8108096
